V1,A1,V2,A2,V3,A3,V4,A4,V5,A5,V6,A6,V7,A7,V8,A8,V9,A9,Cluster,State
1.0,0.0,1.0,1.8900683710242985,0.9999999999999998,-9.16735464223447,0.990357375988038,-5.124930814631069,0.9785511661993612,-9.550084397257944,0.9996924079225517,-9.16735464223447,0.9824663540995189,-8.669059317782192,0.9955532295345664,-3.9832919317101303,0.9632043822377215,-8.659546350865988,2,Shut Down
1.0,0.0,0.9999999999999999,19.426092476848037,0.9999999999999996,20.678112398307338,0.9715709622001205,-2.4910379647695327,0.9439171525441843,-7.670293350515637,1.0057072742820679,17.83924378278242,0.9819614527687774,12.990257354820432,0.9890369839222181,13.513898213254969,0.9335836314553136,-1.1452019133388915,1,High Load
1.0,0.0,0.9999999999999999,2.0921009823999386,0.9999999999999998,-9.017487483294682,0.9896718282696714,-5.217460291625234,0.9772656795756616,-9.746752097335435,0.9997209578937507,-9.017487483294682,0.9830029746735904,-8.31575269009497,0.9956410703567085,-3.7807393183664315,0.9620693188114637,-8.798669227329036,2,Shut Down
1.0,0.0,0.9999999999999999,-19.288773771818647,1.0,-23.63555380732802,0.8983609354710244,-14.695487783473014,0.8477286154765745,-26.447487647691577,0.9569032527666936,-26.619338366039578,0.9133903838545879,-31.169240381895257,0.9431361135502777,-25.48980694471416,0.8165981359805715,-28.812910298286457,4,Disconnect
1.0,0.0,0.9999999999999998,-22.201009719806816,1.0,-26.135919385000147,0.8954144979561864,-15.644918221047401,0.8514621544972504,-27.76819854895357,0.955556002016658,-29.12391463531338,0.9089571315751371,-34.35060175388049,0.9405582830703731,-28.419105290640797,0.8126613485299898,-31.185521786348488,4,Disconnect
1.0,0.0,1.0,-18.911014045524478,0.9999999999999999,-23.4345973088738,0.9090034397751822,-14.655708198679148,0.8665670630338469,-26.541369535879703,0.9600320977524395,-26.40864864431206,0.9123554659311164,-30.880841520457206,0.9456466710939665,-25.095520033943405,0.8340413951330249,-28.185092039426433,4,Disconnect
1.0,0.0,0.9999999999999999,-20.34458009362364,1.0,-24.95750857158719,0.9035879541858389,-15.057147160848652,0.862969928612377,-27.604567683161218,0.9586102908125416,-27.935974982819896,0.9105325921880735,-32.654581965397526,0.9426934100180733,-26.54853680027369,0.8224577336350943,-28.862952941394834,4,Disconnect
1.0,0.0,1.0,24.31832268885286,1.0,19.107898562868904,0.992883492488994,4.116913782379908,0.9963039085695041,7.2651873386303825,1.0155588091384262,16.296590920469196,1.0139192831210155,16.755464037498175,1.0119571245438161,18.54049670830031,0.9878151150904788,7.501947461019772,3,Low Load
1.0,0.0,1.0,25.086787657436233,0.9999999999999998,19.787027965993243,0.9885681880729537,4.463638288509678,0.98965758064696,7.846753059239106,1.0125222548157067,16.96728240863901,1.0078876670580617,17.478036015984173,1.0085971966543128,19.289648233668622,0.9818688396999828,8.240940588351194,3,Low Load
1.0,0.0,1.0,25.059513376463208,1.0,19.69052007708155,0.9884952846520021,4.341895634610692,0.9905961033909468,7.55536359240164,1.0128177998979389,16.871597999618302,1.0084340298446455,17.49449696569635,1.0084274487872023,19.26139477991978,0.9798021001794163,8.095896462766305,3,Low Load
1.0,0.0,1.0,1.2491437474572287,0.9999999999999998,-9.671126667971132,0.9893974249392236,-5.475137128962618,0.9778194459048848,-9.95315696481088,0.9994697475103004,-9.671126667971134,0.9822563191778877,-9.226467469111423,0.9951318979260901,-4.626712046049117,0.9609649999064726,-9.50524850109542,2,Shut Down
1.0,0.0,0.9999999999999999,18.28662928954642,0.9999999999999999,19.403203688360087,0.9722541160001245,-2.797859655954133,0.9446119606137263,-7.9831352491122995,1.0057048386486482,16.564328191982217,0.9819689004184409,11.714862330524438,0.9893583829829108,12.376362480497832,0.934539190612525,-1.9382533668056179,1,High Load
1.0,0.0,0.9999999999999999,0.7527535694856841,0.9999999999999998,-10.2997459667396,0.9887443130549406,-5.755787876152476,0.9758019427615477,-10.652968373243038,0.9989796635014121,-10.2997459667396,0.9817566911153273,-9.802928540481679,0.9948405695257428,-5.124828965795399,0.9606236842694333,-9.829027850208211,2,Shut Down
1.0,0.0,0.9999999999999999,1.5650681970583755,0.9999999999999999,-9.603739091449345,0.9896226271349466,-5.380265001546313,0.9765952783023996,-10.15646043932887,0.9993351194011423,-9.603739091449345,0.9822800542940531,-8.99791170413677,0.9953582551506261,-4.309446648869948,0.9624952348348207,-8.9822026183215,2,Shut Down
1.0,0.0,0.9999999999999998,1.6766231288242062,0.9999999999999999,-9.387743597451477,0.989856018508783,-5.289041684663398,0.9776799718303596,-9.839241205921482,0.9995486256497333,-9.38774359745148,0.982438707121791,-8.845670112698858,0.9954184083142024,-4.197535470912548,0.9623664625165224,-8.961307951287395,2,Shut Down
1.0,0.0,1.0,-19.77166288988668,1.0,-24.199121815298266,0.8942622208543055,-14.659880783628886,0.8454508985132935,-26.603801766007614,0.9533283417995633,-27.194105528965316,0.9037063631293771,-32.00095544939316,0.9370981845531278,-26.01280894341817,0.8045263025328449,-28.725601184511028,4,Disconnect
1.0,0.0,0.9999999999999999,-21.29958440885504,0.9999999999999997,-25.855250625704155,0.8933733211870963,-15.420004224387172,0.8417397288857846,-28.292268056332244,0.954557726610547,-28.846373558497476,0.9097785932663944,-33.58881772341033,0.9405265702507918,-27.517890469466263,0.8113252510734905,-29.915776299521987,4,Disconnect
